permno;date;ret
11308.0;2002-01-31;-0.07211031764745712
11308.0;2002-02-28;0.08319998532533646
11308.0;2002-03-28;0.1069845780730247
11308.0;2002-04-30;0.06218905746936798
11308.0;2002-05-31;0.0009007935877889395
11308.0;2002-06-28;0.0115190539509058
11308.0;2002-07-31;-0.1082143113017082
11308.0;2002-08-30;0.02122549898922443
11308.0;2002-09-30;-0.05568629130721092
11308.0;2002-10-31;-0.03085904009640217
11308.0;2002-11-29;-0.01376936677843332
11308.0;2002-12-31;-0.03943907096982002
11308.0;2003-01-31;-0.07709856331348419
11308.0;2003-02-28;-0.005931731779128313
11308.0;2003-03-31;0.01193431857973337
11308.0;2003-04-30;-0.001976235536858439
11308.0;2003-05-30;0.1279702484607697
11308.0;2003-06-30;0.02326092123985291
11308.0;2003-07-31;-0.03102776594460011
11308.0;2003-08-29;-0.03224373236298561
11308.0;2003-09-30;-0.007812531664967537
11308.0;2003-10-31;0.08007454872131348
11308.0;2003-11-28;0.006896518636494875
11308.0;2003-12-31;0.09139785170555115
11308.0;2004-01-30;-0.02975366078317165
11308.0;2004-02-27;0.01462220493704081
11308.0;2004-03-31;0.01180945057421923
11308.0;2004-04-30;0.005367802456021309
11308.0;2004-05-28;0.01542414072901011
11308.0;2004-06-30;-0.01207398157566786
11308.0;2004-07-30;-0.1311410218477249
11308.0;2004-08-31;0.01937980949878693
11308.0;2004-09-30;-0.09863565117120743
11308.0;2004-10-29;0.01523097697645426
11308.0;2004-11-30;-0.02705357782542706
11308.0;2004-12-31;0.0592723973095417
11308.0;2005-01-31;-0.003602250479161739
11308.0;2005-02-28;0.0315738134086132
11308.0;2005-03-31;-0.01985983923077583
11308.0;2005-04-29;0.04247661307454109
11308.0;2005-05-31;0.02739416435360909
11308.0;2005-06-30;-0.05825680121779442
11308.0;2005-07-29;0.04814367368817329
11308.0;2005-08-31;0.005484499037265778
11308.0;2005-09-30;-0.01204548589885235
11308.0;2005-10-31;-0.009492934681475163
11308.0;2005-11-30;0.004441324155777693
11308.0;2005-12-30;-0.05575069785118103
11308.0;2006-01-31;0.02654427289962769
11308.0;2006-02-28;0.01425809878855944
11308.0;2006-03-31;0.005003519356250763
11308.0;2006-04-28;0.002149514155462384
11308.0;2006-05-31;0.04933269321918488
11308.0;2006-06-30;-0.0158982127904892
11308.0;2006-07-31;0.03440259397029877
11308.0;2006-08-31;0.006966323126107454
11308.0;2006-09-29;0.004016936756670475
11308.0;2006-10-31;0.04565803334116936
11308.0;2006-11-30;0.00898973923176527
11308.0;2006-12-29;0.03032240271568298
11308.0;2007-01-31;-0.00766837177798152
11308.0;2007-02-28;-0.0250626727938652
11308.0;2007-03-30;0.03556125983595848
11308.0;2007-04-30;0.08729163557291031
11308.0;2007-05-31;0.0153286661952734
11308.0;2007-06-29;-0.006416310556232929
11308.0;2007-07-31;-0.003823375329375267
11308.0;2007-08-31;0.03204755485057831
11308.0;2007-09-28;0.07493496686220169
11308.0;2007-10-31;0.07464759051799774
11308.0;2007-11-30;0.01101036556065083
11308.0;2007-12-31;-0.01175522617995739
11308.0;2008-01-31;-0.03861819952726364
11308.0;2008-02-29;-0.009152557700872421
11308.0;2008-03-31;0.04772493988275528
11308.0;2008-04-30;-0.03285690769553185
11308.0;2008-05-30;-0.02734840475022793
11308.0;2008-06-30;-0.08557455241680145
11308.0;2008-07-31;-0.009234311990439892
11308.0;2008-08-29;0.01106795482337475
11308.0;2008-09-30;0.02285387739539146
11308.0;2008-10-31;-0.1667927354574203
11308.0;2008-11-28;0.07240121066570282
11308.0;2008-12-31;-0.03413694351911545
11308.0;2009-01-30;-0.0563286766409874
11308.0;2009-02-27;-0.04377347230911255
11308.0;2009-03-31;0.0859241709113121
11308.0;2009-04-30;-0.02047784999012947
11308.0;2009-05-29;0.1419280022382736
11308.0;2009-06-30;-0.01545968651771545
11308.0;2009-07-31;0.03854966536164284
11308.0;2009-08-31;-0.02146869339048862
11308.0;2009-09-30;0.1094935461878777
11308.0;2009-10-30;-0.007262558210641146
11308.0;2009-11-30;0.08066027611494064
11308.0;2009-12-31;-0.003496516728773713
11308.0;2010-01-29;-0.04824561253190041
11308.0;2010-02-26;-0.02820274233818054
11308.0;2010-03-31;0.05159329995512962
11308.0;2010-04-30;-0.02818180434405804
11308.0;2010-05-28;-0.03835358843207359
11308.0;2010-06-30;-0.01634246297180653
11308.0;2010-07-30;0.09956108778715134
11308.0;2010-08-31;0.01401740312576294
11308.0;2010-09-30;0.05507092177867889
11308.0;2010-10-29;0.04784687608480453
11308.0;2010-11-30;0.03734505176544189
11308.0;2010-12-31;0.04115875437855721
11308.0;2011-01-31;-0.04439711570739746
11308.0;2011-02-28;0.01702465675771236
11308.0;2011-03-31;0.04521273821592331
11308.0;2011-04-29;0.01688276790082455
11308.0;2011-05-31;-0.009635361842811108
11308.0;2011-06-30;0.01421947870403528
11308.0;2011-07-29;0.0106999734416604
11308.0;2011-08-31;0.03587700054049492
11308.0;2011-09-30;-0.03435059636831284
11308.0;2011-10-31;0.01124929171055555
11308.0;2011-11-30;-0.009074888192117214
11308.0;2011-12-30;0.04075558111071587
11308.0;2012-01-31;-0.03487212210893631
11308.0;2012-02-29;0.03450321033596992
11308.0;2012-03-30;0.06670486181974411
11308.0;2012-04-30;0.0312119647860527
11308.0;2012-05-31;-0.02083328552544117
11308.0;2012-06-29;0.0531245656311512
11308.0;2012-07-31;0.03338023275136948
11308.0;2012-08-31;-0.07425742596387863
11308.0;2012-09-28;0.02098927088081837
11308.0;2012-10-31;-0.01977326720952988
11308.0;2012-11-30;0.02676164172589779
11308.0;2012-12-31;-0.04404003918170929
11308.0;2013-01-31;0.02731039188802242
11308.0;2013-02-28;0.03974219784140587
11308.0;2013-03-28;0.05165282264351845
11308.0;2013-04-30;0.0467359870672226
11308.0;2013-05-31;-0.05527994409203529
11308.0;2013-06-28;0.01000247336924076
11308.0;2013-07-31;-0.000747912738006562
11308.0;2013-08-30;-0.04740522429347038
11308.0;2013-09-30;-0.0005238144658505917
11308.0;2013-10-31;0.04461453482508659
11308.0;2013-11-29;0.02274447679519653
11308.0;2013-12-31;0.02786769717931747
11308.0;2014-01-31;-0.08448321372270584
11308.0;2014-02-28;0.01004762202501297
11308.0;2014-03-31;0.02002615295350552
11308.0;2014-04-30;0.05509573221206665
11308.0;2014-05-30;0.002941871294751763
11308.0;2014-06-30;0.04289906471967697
11308.0;2014-07-31;-0.07247402518987656
11308.0;2014-08-29;0.06184780597686768
11308.0;2014-09-30;0.02984176948666573
11308.0;2014-10-31;-0.01828407868742943
11308.0;2014-11-28;0.07772208005189896
11308.0;2014-12-31;-0.05821995437145233
11308.0;2015-01-30;-0.02486980147659779
11308.0;2015-02-27;0.051736731082201
11308.0;2015-03-31;-0.05588914453983307
11308.0;2015-04-30;0.0002466618025209755
11308.0;2015-05-29;0.009861876256763935
11308.0;2015-06-30;-0.0341796763241291
11308.0;2015-07-31;0.04715784639120102
11308.0;2015-08-31;-0.0428432822227478
11308.0;2015-09-30;0.02873853594064713
11308.0;2015-10-30;0.05558323860168457
11308.0;2015-11-30;0.01416766177862883
11308.0;2015-12-31;0.007977479137480259
11308.0;2016-01-29;-0.0009311200119554996
11308.0;2016-02-29;0.004892891738563776
11308.0;2016-03-31;0.08370039612054825
11308.0;2016-04-29;-0.0342746302485466
11308.0;2016-05-31;-0.00446430267766118
11308.0;2016-06-30;0.02421532198786736
11308.0;2016-07-29;-0.03750277310609818
11308.0;2016-08-31;-0.00458401907235384
11308.0;2016-09-30;-0.01749943755567074
11308.0;2016-10-31;0.001890402403660119
11308.0;2016-11-30;-0.04009440913796425
11308.0;2016-12-30;0.02750930935144424
11308.0;2017-01-31;0.002653174567967653
11308.0;2017-02-28;0.009381751529872417
11308.0;2017-03-31;0.02025737799704075
11308.0;2017-04-28;0.0167295690625906
11308.0;2017-05-31;0.0537659227848053
11308.0;2017-06-30;-0.005498190876096487
11308.0;2017-07-31;0.02207361720502377
11308.0;2017-08-31;-0.006326372269541025
11308.0;2017-09-29;-0.003732182551175356
11308.0;2017-10-31;0.02155079506337643
11308.0;2017-11-30;0.003479793900623918
11308.0;2017-12-29;0.002403334248811007
11308.0;2018-01-31;0.03727111965417862
11308.0;2018-02-28;-0.09182599186897278
11308.0;2018-03-29;0.01388243958353996
11308.0;2018-04-30;-0.005065651144832373
11308.0;2018-05-31;-0.004859964828938246
11308.0;2018-06-29;0.02906978130340576
11308.0;2018-07-31;0.06315550208091736
11308.0;2018-08-31;-0.04417759552598
11308.0;2018-09-28;0.04509757459163666
11308.0;2018-10-31;0.03658806160092354
11308.0;2018-11-30;0.06077694892883301
11308.0;2018-12-31;-0.06051593273878098
11308.0;2019-01-31;0.01647312752902508
11308.0;2019-02-28;-0.05796802043914795
11308.0;2019-03-29;0.04234672337770462
11308.0;2019-04-30;0.04694837331771851
11308.0;2019-05-31;0.001426818082109094
11308.0;2019-06-28;0.04457555711269379
11308.0;2019-07-31;0.03358214721083641
11308.0;2019-08-30;0.04579136893153191
11308.0;2019-09-30;-0.003633762244135141
11308.0;2019-10-31;-0.0001836576411733404
11308.0;2019-11-29;-0.01157447695732117
11308.0;2019-12-31;0.03651679679751396
11308.0;2020-01-31;0.05510394275188446
11308.0;2020-02-28;-0.08407533913850784
11308.0;2020-03-31;-0.1650776118040085
11308.0;2020-04-30;0.0370621345937252
11308.0;2020-05-29;0.01721509918570518
11308.0;2020-06-30;-0.03406169638037682
11308.0;2020-07-31;0.05729635804891586
11308.0;2020-08-31;0.04847580567002296
11308.0;2020-09-30;0.0050474489107728
11308.0;2020-10-30;-0.02653428353369236
11308.0;2020-11-30;0.08218886703252792
11308.0;2020-12-31;0.06279072910547256
11308.0;2021-01-29;-0.1219912245869637
11308.0;2021-02-26;0.01744548603892326
11308.0;2021-03-31;0.08450698852539062
11308.0;2021-04-30;0.024094108492136
11308.0;2021-05-28;0.02426827326416969
11308.0;2021-06-30;-0.01374571025371552
11308.0;2021-07-30;0.05396411195397377
11308.0;2021-08-31;-0.0126248886808753
11308.0;2021-09-30;-0.06073521822690964
11308.0;2021-10-29;0.07432813942432404
11308.0;2021-11-30;-0.06208973377943039
11308.0;2021-12-31;0.1288846135139465
11850.0;1978-01-31;-0.04935064911842346
11850.0;1978-02-28;-0.02076502703130245
11850.0;1978-03-31;0.0142045458778739
11850.0;1978-04-28;0.05602240934967995
11850.0;1978-05-31;0.009018568322062492
11850.0;1978-06-30;-0.06149732694029808
11850.0;1978-07-31;0.05982905998826027
11850.0;1978-08-31;0.08010752499103546
11850.0;1978-09-29;0.05063291266560555
11850.0;1978-10-31;-0.0746987983584404
11850.0;1978-11-30;0.04114583507180214
11850.0;1978-12-29;0.0
11850.0;1979-01-31;0.04071246832609177
11850.0;1979-02-28;-0.01907090470194817
11850.0;1979-03-30;0.0710659921169281
11850.0;1979-04-30;0.007109004538506269
11850.0;1979-05-31;-0.046588234603405
11850.0;1979-06-29;0.0829145759344101
11850.0;1979-07-31;0.01624129898846149
11850.0;1979-08-31;0.04337899386882782
11850.0;1979-09-28;0.05122494325041771
11850.0;1979-10-31;-0.02542372792959213
11850.0;1979-11-30;0.02782606892287731
11850.0;1979-12-31;-0.04956896603107452
11850.0;1980-01-31;0.1043083891272545
11850.0;1980-02-29;0.09363450109958649
11850.0;1980-03-31;-0.1147227510809898
11850.0;1980-04-30;0.04967602714896202
11850.0;1980-05-30;0.07489710301160812
11850.0;1980-06-30;0.03515625
11850.0;1980-07-31;0.05094339698553085
11850.0;1980-08-29;0.02549371682107449
11850.0;1980-09-30;-0.003571428591385484
11850.0;1980-10-31;0.09139785170555115
11850.0;1980-11-28;0.1740558296442032
11850.0;1980-12-31;-0.0825035572052002
11850.0;1981-01-30;-0.03565891459584236
11850.0;1981-02-27;-0.05466238036751747
11850.0;1981-03-31;-0.046875
11850.0;1981-04-30;-0.001821493613533676
11850.0;1981-05-29;-0.03284671530127525
11850.0;1981-06-30;0.05791505798697472
11850.0;1981-07-31;0.02189780957996845
11850.0;1981-08-31;-0.05000000074505806
11850.0;1981-09-30;-0.04230769351124763
11850.0;1981-10-30;-0.02409638464450836
11850.0;1981-11-30;0.1028806567192078
11850.0;1981-12-31;-0.04580152779817581
11850.0;1982-01-29;-0.01999999955296516
11850.0;1982-02-26;-0.0367346927523613
11850.0;1982-03-31;-0.02173913083970547
11850.0;1982-04-30;0.004444444552063942
11850.0;1982-05-28;0.01769911497831345
11850.0;1982-06-30;-0.008928571827709675
11850.0;1982-07-30;-0.06306306272745132
11850.0;1982-08-31;0.125
11850.0;1982-09-30;-0.01754385977983475
11850.0;1982-10-29;0.0580357126891613
11850.0;1982-11-30;-0.02953586541116238
11850.0;1982-12-31;0.0625
11850.0;1983-01-31;0.01260504219681025
11850.0;1983-02-28;-0.004149377811700106
11850.0;1983-03-31;0.0555555559694767
11850.0;1983-04-29;0.1457489877939224
11850.0;1983-05-31;-0.02473498322069645
11850.0;1983-06-30;0.0
11850.0;1983-07-29;0.06296296417713165
11850.0;1983-08-31;0.08153310418128967
11850.0;1983-09-30;-0.03947368264198303
11850.0;1983-10-31;0.04794520512223244
11850.0;1983-11-30;0.007843137718737125
11850.0;1983-12-30;-0.009933775290846825
11850.0;1984-01-31;0.06354515254497528
11850.0;1984-02-29;-0.01132075395435095
11850.0;1984-03-30;0.003246753243729472
11850.0;1984-04-30;0.1035598739981651
11850.0;1984-05-31;-0.04457477852702141
11850.0;1984-06-29;0.02194357290863991
11850.0;1984-07-31;-0.05828220769762993
11850.0;1984-08-31;0.1426710039377213
11850.0;1984-09-28;0.04069767519831657
11850.0;1984-10-31;-0.02234636805951595
11850.0;1984-11-30;0.00800000037997961
11850.0;1984-12-31;0.040462426841259
11850.0;1985-01-31;0.06666667014360428
11850.0;1985-02-28;0.00729166716337204
11850.0;1985-03-29;0.05789473652839661
11850.0;1985-04-30;0.02487562224268913
11850.0;1985-05-31;0.06504854559898376
11850.0;1985-06-28;-0.002314814832061529
11850.0;1985-07-31;-0.02552204206585884
